Coilnr;Date;Direction;Type;Th mm;Re02 Mpa;Rm Mpa;A80 x10%;C ppm;Mn ppm;Si ppm;P ppm;S ppm;Al ppm;Ti ppm;Cr ppm;Nb ppm;B ppm;Mo ppm;Linespeed (m/min);SKP elongation (%);Heating C/s 660 to 750;t_soaking_hot s;Cooling C/s;t_soaking_cold s;soaking_hot C;soaking_cold C
48681896;44479;L;I20;1,52;787;1032;111;769;25510;2681;148;6;1465;194;3025;235;19;953;87,91439819;0,455176;2,697655147;60,0584217;-24,7848415;34,12410324;812,911438;479,9519685
48681391;44479;L;I20;1,01;806;1038;98;690;25360;2594;139;6;1508;210;2698;243;21;963;121,6632462;0,364501;3,980190478;43,39848037;-34,71542433;24,65822748;815,368042;478,0687186
48681377;44479;L;I20;1,01;684;1010;119;703;25440;2596;143;6;1483;214;2687;245;21;968;125,8319397;0,395081;3,764416744;41,96072963;-34,71474486;23,84132365;808,3580627;480,839518
48681384;44479;L;I20;1,02;763;1056;105;732;25269;2588;132;9;1473;210;2770;241;20;973;129,5351715;0,393174;3,889098517;40,76113027;-34,9678559;23,15973311;808,068634;485,8599169
48681100;44479;L;I20;1,12;809;1028;91;720;25180;2591;138;3;1509;233;3035;234;18;977;111,6731567;0,405973;3,761663337;47,28083413;-31,30895886;26,8641103;820,4778442;486,5156319
48681063;44480;L;I20;1,57;667;973;136;704;25220;2697;130;7;1506;226;3032;237;21;978;72,7726059;0,451944;2,139482261;72,55477435;-20,13797306;41,22430361;811,6825562;487,3567034
49009378;44480;L;I20;1,57;755;1002;111;730;25163;2611;140;1;1495;233;3027;232;18;958;78,45253754;0,451858;2,41608774;67,30183836;-21,81634722;38,23968088;816,6982117;488,2493396
49009262;44480;L;I20;1,21;751;1020;92;734;25420;2598;165;3;1429;272;3004;236;20;923;99,74692535;0,335837;3,214757456;52,93396244;-28,04012616;30,07611502;815,137085;483,221661
48985679;44481;L;I20;1,16;717;988;117;743;25240;2512;155;13;1505;246;2946;229;20;944;108,7157364;0,393439;3,249031961;48,56702604;-30,02449747;27,59490116;812,1942749;487,9803714
48985679;44481;L;I20;1,16;773;1020;101;743;25240;2512;155;13;1505;246;2946;229;20;944;108,7157364;0,393439;3,249031961;48,56702604;-30,02449747;27,59490116;812,1942749;487,9803714
48077651;44482;L;I20;1,93;782;1021;94;727;25180;3230;164;0;1586;306;3013;242;20;972;61,93051147;0,392516;1,800939572;85,25684472;-16,92341801;48,44138904;810,3021545;484,2700107
48077651;44482;L;I20;1,93;707;987;136;727;25180;3230;164;0;1586;306;3013;242;20;972;61,93051147;0,392516;1,800939572;85,25684472;-16,92341801;48,44138904;810,3021545;484,2700107
48682101;44485;L;I20;1,52;757;996;113;695;25200;2657;130;7;1503;225;3018;233;20;974;81,66693115;0,39377;2,556317355;64,65285184;-21,9069641;36,73457491;812,4416504;496,666149
48682095;44485;L;I20;1,37;778;1021;106;758;25280;2613;173;11;1539;240;3005;234;19;947;92,34408569;0,394785;2,937656771;57,17745712;-25,12272487;32,48719155;814,7661133;493,0343276
48682057;44485;L;I20;1,37;793;1040;103;776;25590;2691;151;6;1456;196;3028;238;19;954;94,0439682;0,395124;2,967888886;56,14395161;-25,29478937;31,89997251;814,9382019;497,5522424
48682019;44485;L;I20;1,37;792;1040;101;776;25590;2691;151;6;1456;196;3028;238;19;954;94,93974304;0,39522;2,997564943;55,61422257;-25,55723942;31,59899009;815,3357849;497,2354336
48682071;44485;L;I20;1,37;785;1033;102;779;25300;2511;130;18;1534;233;2994;230;18;917;94,94525909;0,395295;2,996122324;55,61099154;-25,49978674;31,59715428;814,7137451;497,5056059
48682088;44485;L;I20;1,37;794;1037;100;769;25510;2681;148;6;1465;194;3025;235;19;953;96,76499176;0,395195;3,029719238;54,56518834;-26,02713472;31,00294792;814,6472778;497,1646018
48681964;44485;L;I20;1,37;768;1031;123;776;25590;2691;151;6;1456;196;3028;238;19;954;93,02603912;0,395356;2,728365634;56,75830176;-25,4175835;32,24903509;811,2232056;491,4288913
48681988;44485;L;I20;1,22;765;1015;111;751;25230;2652;129;0;1704;238;2999;232;18;931;104,869339;0,395257;3,349752463;50,34836732;-28,18801745;28,60702689;815,8048401;498,7079075
48681971;44485;L;I20;1,22;806;1029;73;731;25320;2630;115;7;1567;213;2935;248;19;944;106,6534195;0,395268;3,203303882;49,50614828;-28,53591909;28,12849334;812,9567261;499,2716122
48682033;44485;L;I20;1,37;811;1043;95;769;25510;2681;148;6;1465;194;3025;235;19;953;96,23635101;0,39251;2,904151081;54,86492312;-26,7439842;31,17325177;806,761322;476,6323028
48682040;44485;L;I20;1,37;704;998;98;731;25320;2630;115;7;1567;213;2935;248;19;944;96,93471527;0,395885;2,861708024;54,46964986;-27,72529836;30,94866469;809,908844;471,8879808
48960654;44485;L;I20;1,01;752;984;94;675;25170;2619;145;8;1405;220;3020;215;20;937;124,1803207;0,392985;3,840568535;42,51881432;-34,75406037;24,15841723;813,6669312;481,9122426
48960661;44485;L;I20;1,01;710;974;69;751;25070;2584;125;0;1701;247;2972;226;17;926;124,4638138;0,395714;3,664612992;42,4219686;-34,96830476;24,10339125;809,9961243;479,8563376
48960678;44485;L;I20;1,01;707;1009;123;758;25280;2613;173;11;1539;240;3005;234;19;947;124,8515244;0,395066;3,218222157;42,29023256;-34,05668581;24,02854123;798,4679871;478,6215982
48960777;44486;L;I20;1,52;727;992;102;676;25200;2615;147;9;1397;221;3013;215;19;939;78,96516418;0,393753;2,495362605;66,86492778;-22,39630462;37,99143624;813,3359985;481,217952
48960784;44486;L;I20;1,53;736;1034;127;751;25160;2584;125;12;1468;209;2824;240;20;977;83,22411346;0,395481;2,40248196;63,44315103;-21,84627139;36,0472449;806,5983887;496,4866818
49179222;44486;L;I20;1,52;737;984;111;695;25200;2657;130;7;1503;225;3018;233;20;974;81,66693115;0,39377;2,556317355;64,65285184;-21,9069641;36,73457491;812,4416504;496,666149
49195736;44490;L;I20;1,37;732;999;118;731;25320;2630;115;7;1567;213;2935;248;19;944;96,93471527;0,395885;2,861708024;54,46964986;-27,72529836;30,94866469;809,908844;471,8879808
49195736;44490;L;I20;1,37;792;1016;102;731;25320;2630;115;7;1567;213;2935;248;19;944;96,93471527;0,395885;2,861708024;54,46964986;-27,72529836;30,94866469;809,908844;471,8879808
47034602;44497;L;I20;1,57;811;1023;67;735;25300;2564;120;8;1492;216;2983;238;22;994;75,01465607;0,394543;2,350187541;70,38624553;-21,63459295;39,99218496;818,0140991;475,9475291
47034602;44497;L;I20;1,57;754;997;116;735;25300;2564;120;8;1492;216;2983;238;22;994;75,01465607;0,394543;2,350187541;70,38624553;-21,63459295;39,99218496;818,0140991;475,9475291
49293847;44500;L;I20;1,58;670;983;75;712;25260;2603;133;4;1610;259;2973;237;21;940;76;0,394761;2,347882531;69,47368421;-20,89466707;39,47368421;815,5292358;490,3275514
49293854;44500;L;I20;1,57;759;1002;109;713;25180;2545;133;4;1625;263;2954;235;21;939;76,76290894;0,394952;2,297914006;68,78321931;-21,08647324;39,08137461;813,9921265;490,0239578
49293830;44500;L;I20;1,57;761;1005;114;712;25260;2580;133;4;1610;259;2973;237;21;940;76,29261017;0,395331;2,323253874;69,20722713;-20,99841058;39,32228814;814,5665894;489,3463806
49293793;44500;L;I20;1,57;822;1024;82;723;25150;2492;110;6;1604;234;2953;235;20;890;72,13755798;0,444069;2,262391216;73,19349514;-19,97147014;41,58721315;816,1485596;487,9604796
49294145;44500;L;I20;1,62;778;1013;105;720;25280;2584;138;4;1631;251;2986;242;18;937;81;0,299066;2,320144798;65,18518519;-22,56319389;37,03703704;811,4453125;483,6121137
49294138;44500;L;I20;1,61;770;1037;87;760;25290;2611;176;11;1573;244;3004;234;19;945;78,27928162;0,454106;2,39074575;67,45079785;-22,37594;38,32431696;816,6395874;477,9081851
49294336;44501;L;I20;1,37;674;1002;107;744;25140;2557;138;5;1539;237;2993;239;18;938;85,88973999;0,394247;2,512526018;61,47416444;-22,40416891;34,92850252;806,179718;499,19276
49294237;44501;L;I20;0,82;684;1000;103;729;25420;2692;134;2;1719;224;3012;235;19;937;144,0594788;0,393405;4,640939095;36,65152787;-39,09361259;20,82473174;809,4336853;486,1734938
49566576;44502;L;I20;1,61;750;998;119;720;25280;2584;138;4;1631;251;2986;242;18;937;78,6401062;0,45272;2,488514436;67,14131319;-22,31866814;38,14847341;816,8655701;480,0971347
49566576;44502;L;I20;1,61;743;991;108;720;25280;2584;138;4;1631;251;2986;242;18;937;78,6401062;0,45272;2,488514436;67,14131319;-22,31866814;38,14847341;816,8655701;480,0971347
49566378;44520;L;I20;1,93;738;993;124;755;24870;2480;113;4;1547;218;2955;226;19;917;61,99753189;0,394988;1,810281235;85,16468058;-17,14266417;48,38902305;813,052063;486,7993093
