Coilnr;Date;Direction;Type;Th mm;Re02 Mpa;Rm Mpa;A80 x10%;C ppm;Mn ppm;Si ppm;P ppm;S ppm;Al ppm;Ti ppm;Cr ppm;Nb ppm;B ppm;Mo ppm;Linespeed (m/min);SKP elongation (%);Heating C/s 660 to 750;t_soaking_hot s;Cooling C/s;t_soaking_cold s;soaking_hot C;soaking_cold C
43394544;27/02/2021;L;I20;1,62;774;1025;112;746;25594;2681;134;2;1512;232;3050;246;;966;78;0,4;2,348572426;67,69230769;-21,361405;38,46153846;809,885;484,313
43394551;27/02/2021;L;I20;1,899;688;1004;128;733;25200;2523;114;7;1442;267;2996;245;;982;69;0,2;2,197749704;76,52173913;-18,26675295;43,47826087;805,64533;482,511
43394643;27/02/2021;L;I20;1,524;789;1053;98;760;26140;2695;139;0;1624;254;3019;244;;914;85;0,4;2,645866121;61,75914178;-23,32483669;35,09042147;808,76717;484,334
43394667;27/02/2021;L;I20;1,519;712;1039;116;773;25670;2594;146;10;1424;212;3128;250;;975;70;0,4;1,950878977;75,42857143;-17,19504967;42,85714286;797,78035;504,79022
43394698;27/02/2021;L;I20;1,373;686;976;124;721;25294;2580;117;5;1673;234;3006;238;;951;75;0,389;1,597512243;70,4;-19,25911563;40;784,11902;488,96475
43394698;27/02/2021;L;I20;1,373;700;976;123;721;25294;2580;117;5;1673;234;3006;238;;951;80;0,4;1,818508787;66;-20,73203;37,5;790,03585;490,69165
43394698;27/02/2021;L;I20;1,370648;725;989;119;721;25294;2580;117;5;1673;234;3006;238;;951;79;0,39260882;2,188612459;66,83544304;-20,59222558;37,97468354;801,19127;493,18924
43394698;27/02/2021;L;I20;1,370648;725;989;119;721;25294;2580;117;5;1673;234;3006;238;;951;79;0,39260882;2,188612459;66,83544304;-20,59222558;37,97468354;801,19127;493,18924
43394704;27/02/2021;L;I20;1,373;744;989;88;733;25160;2687;112;8;1640;291;3001;237;;970;69;0,38892892;2,060130891;76,52173913;-19,48818405;43,47826087;811,54482;481,515
43394841;27/02/2021;L;I20;1,419;684;993;124;746;25230;2598;119;8;1458;255;3052;243;;922;89;0,2;2,562461389;59,3258427;-22,33113833;33,70786517;796,5545;485,385
43394896;27/02/2021;L;I20;1,37;936;1111;72;761;25730;2614;117;12;1517;255;3025;249;;971;88;0,36;3,84342269;60;-27,5033;34,09090909;837,47585;459,884
43394971;28/02/2021;L;I20;1,365;812;1015;92;756;25100;2467;106;14;1589;229;3023;239;;920;85;0,409;3,096912312;62,11764706;-24,94438333;35,29411765;827,7795;481,273
43394971;28/02/2021;L;I20;1,365;812;1015;92;756;25100;2467;106;14;1589;229;3023;239;;920;85;0,409;3,096912312;62,11764706;-24,94438333;35,29411765;827,7795;481,273
43394995;28/02/2021;L;I20;1,371;896;1086;75;777;25720;2574;117;11;1520;256;3016;239;;921;85;0,379;3,574479071;62,11764706;-27,08784958;35,29411765;834,0585;452,671
43395033;28/02/2021;L;I20;1,368;848;1052;83;733;25700;2476;123;24;1518;233;3047;257;;984;86;0,389;3,114160961;61,39534884;-26,2223718;34,88372093;828,26743;467,216
43395095;28/02/2021;L;I20;0,929;882;1100;85;778;25760;2619;147;11;1432;213;3139;254;;979;115;0,4;4,398239131;45,91304348;-34,5037375;26,08695652;826,0895;468,411
43395163;28/02/2021;L;I20;0,994;678;1014;75;743;25440;2516;101;35;1522;244;3112;241;;920;127;0,129;3,493821294;41,57480315;-33,834705;23,62204724;800,4445;482,041
43395187;28/02/2021;L;I20;1,009;785;1039;73;755;25620;2653;115;2;1589;304;3016;247;;900;117;0,349;3,802005932;45,12820513;-33,360015;25,64102564;818,86375;481,335
43419528;28/02/2021;L;I20;1,0243456;850;1080;85;778;25760;2619;147;11;1432;213;3139;254;;979;117;0,319;3,821769249;45,12820513;-34,5870525;25,64102564;819,4695;469,161
43419535;28/02/2021;L;I20;1,284;674;984;118;697;25260;2514;121;10;1527;245;3006;235;;976;98;0,189;2,864336526;53,87755102;-27,13462873;30,6122449;808,72588;480,421
43419580;28/02/2021;L;I20;1,6254284;775;1029;87;742;25270;2728;121;10;1438;224;3019;245;;980;82;0,4;2,372619846;64,3902439;-21,77756205;36,58536585;804,777365;486,925
43419573;28/02/2021;L;I20;1,618;807;1048;104;758;25680;2608;114;9;1506;237;3030;249;;958;81;0,389;2,5330634;65,18518519;-22,09296398;37,03703704;813,435685;488,018
43419597;28/02/2021;L;I20;1,587;686;1003;111;746;25460;2516;100;35;1520;245;3111;241;;924;86;0,18;2,213947762;61,39534884;-22,09489783;34,88372093;791,96745;483,665
43419597;28/02/2021;L;I20;1,595;708;1003;117;746;25460;2516;100;35;1520;245;3111;241;;924;82;0,189;2,418611573;64,00152828;-21,81949146;36,3645047;805,1126;488,078
43419627;28/02/2021;T;I20;1,481;622;1014;128;717;25460;2564;114;7;1537;241;3022;242;;971;100;0,19268896;1,934971529;52,8;-22,796655;30;764,44443;495,23
43419696;28/02/2021;T;I20;1,468;640;1008;133;717;25460;2564;114;7;1537;241;3022;242;;971;97;0,189;2,134801185;54,37324919;-23,56960835;30,89389158;776,921385;488,161
43419689;28/02/2021;T;I20;1,476;621;1001;133;717;25460;2564;114;7;1537;241;3022;242;;971;98;0,189;2,0766555;53,87755102;-23,67426833;30,6122449;774,59722;489,131
43419733;28/02/2021;T;I20;1,437;670;1020;108;769;25060;2526;112;11;1475;245;3021;244;;929;101;0,2;2,259374332;52,27722772;-24,02992;29,7029703;778,778225;495,915
43419795;28/02/2021;T;I20;1,2922748;622;1011;145;756;25100;2467;106;14;1589;229;3023;239;;920;109;0,20468706;2,368711553;48,44036697;-25,65451613;27,52293578;774,17;492,70496
43419801;28/02/2021;T;I20;1,292;638;1030;123;734;25700;2465;124;24;1508;231;3043;256;;981;112;0,189;2,34774898;47,14285714;-25,10293333;26,78571429;770,06255;501,75
43419863;28/02/2021;T;I20;1,286;681;1051;102;741;25190;2539;116;7;1432;264;3000;246;;981;111;0,189;2,385303619;47,56756757;-26,2454875;27,02702703;773,7145;491,705
43419849;28/02/2021;T;I20;1,292;686;1057;116;742;25210;2533;119;8;1473;269;3044;242;;915;111;0,2;2,402454086;47,56756757;-26,33623;27,02702703;778,2095;498,734
43419894;28/02/2021;T;I20;1,2958437;597;990;151;752;25390;2653;138;2;1522;243;3063;246;;967;111;0,189;2,087136471;47,56756757;-25,256755;27,02702703;765,74865;501,123
43419870;28/02/2021;T;I20;1,292;681;1051;102;741;25190;2539;116;7;1432;264;3000;246;;981;106;0,189;2,116166354;49,81132075;-24,51144;28,30188679;766,039;490,731
43419900;28/02/2021;T;I20;1,023;681;1076;99;787;25800;2637;126;7;1546;216;2984;237;;916;120;0,2;2,38965774;44;-27,5182;25;770,2595;500,778
43419887;28/02/2021;T;I20;1,291;607;984;131;752;25390;2653;138;2;1522;243;3063;246;;967;111;0,20033069;2,169835748;47,56756757;-25,42000825;27,02702703;768,95342;501,161
43419931;28/02/2021;T;I20;1,292;679;1044;100;733;25200;2523;114;7;1442;267;2996;245;;982;106;0,189;2,132344307;49,81132075;-25,245755;28,30188679;767,849;485,608
43419924;28/02/2021;T;I20;1,021;596;990;132;721;25187;2528;104;10;1567;226;3023;237;;970;131;0,189;2,725458339;40,30534351;-31,0689425;22,90076336;774,718;495,716
43420010;28/02/2021;T;I20;1,422;671;1040;110;779;25190;2566;85;5;1597;208;3069;241;;926;102;0,209;2,181093486;51,76470588;-24,32581;29,41176471;774,6212;491,683
43420041;28/02/2021;T;I20;1,386;605;996;119;748;25258;2534;112;18;1485;258;3069;242;;917;94;0,259;1,909910636;56,17021277;-23,838165;31,91489362;776,859;481,802
43420041;28/02/2021;T;I20;1,361;669;1006;136;748;25258;2534;112;18;1485;258;3069;242;;917;94;0,439;2,216262515;56,17021277;-24,694975;31,91489362;784,78893;473,174
43420072;28/02/2021;T;I20;1,5727023;677;1008;124;764;25076;2525;112;10;1471;247;3018;244;;935;89;0,389;2,019164372;59,3258427;-22,227661;33,70786517;784,56933;491,317
43420164;28/02/2021;L;I20;2,007;729;1002;111;763;25664;2613;137;9;1501;219;3071;244;;954;56;0,189;1,651303403;94,28571429;-14,91289333;53,57142857;813,6927;499,138
43420195;28/02/2021;L;I20;2,022;746;1016;108;763;25664;2613;137;9;1501;219;3071;244;;954;54;0,189;1,979347955;97,77777778;-15,389595;55,55555556;823,14145;483,988
43420171;28/02/2021;L;I20;2,019;729;1002;111;763;25664;2613;137;9;1501;219;3071;244;;954;49;0,189;1,671860899;107,755102;-13,44894833;61,2244898;820,864;495,127
43420171;28/02/2021;L;I20;2,0173295;763;1019;98;763;25664;2613;137;9;1501;219;3071;244;;954;55;0,2;1,805422184;96,28833279;-15,53538998;54,70927999;818,29205;481,678
43420218;28/02/2021;L;I20;2,015;702;969;114;684;25080;2501;125;4;1707;229;3012;258;;968;58;0,19736743;2,363516947;91,03448276;-16,12916683;51,72413793;821,60247;484,88
43420218;28/02/2021;L;I20;2,015;702;969;114;684;25080;2501;125;4;1707;229;3012;258;;968;58;0,19736743;2,363516947;91,03448276;-16,12916683;51,72413793;821,60247;484,88
43420201;28/02/2021;L;I20;2,02;702;969;114;763;25664;2613;137;9;1501;219;3071;244;;954;54;0,19971655;2,069449143;97,77777778;-15,28214445;55,55555556;823,644935;484,69556
43420201;28/02/2021;L;I20;2,02;706;972;94;763;25664;2613;137;9;1501;219;3071;244;;954;54;0,19971655;2,069449143;97,77777778;-15,28214445;55,55555556;823,644935;484,69556
43420201;28/02/2021;L;I20;2,022;737;1000;106;763;25664;2613;137;9;1501;219;3071;244;;954;54;0,209;1,985638624;97,77777778;-15,488865;55,55555556;823,0845;481,782
43420201;28/02/2021;L;I20;2,022;746;1016;108;763;25664;2613;137;9;1501;219;3071;244;;954;54;0,209;1,985638624;97,77777778;-15,488865;55,55555556;823,0845;481,782
43420492;01/03/2021;T;I20;1,996;685;1040;107;736;25200;2537;88;9;1604;210;3028;239;;966;70;0,19391072;1,516844923;75,42857143;-16,21549417;42,85714286;771,898375;493,954
43437355;01/03/2021;T;I20;1,518;702;1026;111;758;25180;2496;106;13;1607;230;3028;241;;922;88;0,4003227;2,262380681;60;-22,87218633;34,09090909;795,447725;486,963
43437355;01/03/2021;T;I20;1,518;721;1012;118;758;25180;2496;106;13;1607;230;3028;241;;922;88;0,4003227;2,262380681;60;-22,87218633;34,09090909;795,447725;486,963
43437591;01/03/2021;T;I20;0,837;742;1074;94;741;25250;2531;120;8;1478;268;3043;242;;915;123;0,509;3,628571426;42,92682927;-31,7279525;24,3902439;800,8695;494,339
43437621;01/03/2021;L;I20;1,2284653;655;1004;121;726;24990;2705;112;8;1578;278;3018;237;;973;103;0,2;2,565183934;51,3485111;-27,82342486;29,1752904;791,2388;469,466
43437621;01/03/2021;L;I20;1,2284653;661;1000;118;726;24990;2705;112;8;1578;278;3018;237;;973;103;0,2;2,565183934;51,3485111;-27,82342486;29,1752904;791,2388;469,466
43437652;01/03/2021;T;I20;1,172;654;1020;120;742;25210;2533;119;8;1473;269;3044;242;;915;105;0,189;2,684336972;50,28571429;-25,84223775;28,57142857;783,77193;481,395
43438110;01/03/2021;L;I20;1,366;758;1005;100;742;25210;2533;119;8;1473;269;3044;242;;915;81;0,4;2,724641861;65,18518519;-22,2585975;37,03703704;820,730925;495,592
43438110;01/03/2021;L;I20;1,368;805;1007;100;742;25210;2533;119;8;1473;269;3044;242;;915;82;0,4;2,774441706;64,3902439;-22,38586333;36,58536585;821,215;497,802
43438318;02/03/2021;L;I20;1,825;662;962;127;697;25260;2514;121;10;1527;245;3006;235;;976;67;0,209;2,262316298;78,80597015;-17,43505267;44,7761194;798,0707;486,441
43438318;02/03/2021;L;I20;1,822;662;958;130;697;25260;2514;121;10;1527;245;3006;235;;976;67;0,20753862;2,3007536;78,80597015;-17,44410046;44,7761194;798,327275;486,114
43438318;02/03/2021;L;I20;1,85;687;984;117;697;25260;2514;121;10;1527;245;3006;235;;976;76;0,2;1,948946057;69,47368421;-18,38195533;39,47368421;794,3713;507,705
43569490;08/03/2021;L;I20;1,9096377;715;1038;118;760;26140;2695;139;0;1624;254;3019;244;;914;58;0,349;1,829432485;91,03448276;-13,63319967;51,72413793;794,92323;515,463
43569582;08/03/2021;T;I20;1,475;641;999;130;779;25190;2566;85;5;1597;208;3069;241;;926;69;0,189;1,743325783;76,52173913;-15,42754038;43,47826087;785,2679;516,30365
43597480;08/03/2021;L;I20;1,0119356;712;1021;78;745;25239;2629;119;8;1453;247;3044;243;;935;95;0,319;3,095441633;55,57894737;-28,14450446;31,57894737;813,104215;460,411
43597534;08/03/2021;L;I20;1,444;755;1032;110;755;25780;2618;89;12;1492;287;2991;244;;927;92;0,209;2,468129583;57,39130435;-25,17081667;32,60869565;801,4095;479,145
43597640;09/03/2021;L;I20;1,524;682;988;119;700;25330;2491;112;16;1500;211;3005;242;;979;87;0,2;2,227984499;60,68965517;-22,493995;34,48275862;795,2395;488,868
43597725;09/03/2021;L;I20;1,516;804;1013;109;734;25700;2465;124;24;1508;231;3043;256;;981;75;0,46;2,392749679;70,4;-22,02274563;40;818,131815;472,506
43597817;09/03/2021;L;I20;1,327;821;1014;93;741;25190;2539;116;7;1432;264;3000;246;;981;87;0,349;3,664482396;60,68965517;-25,42785975;34,48275862;829,44952;479,691
43598085;09/03/2021;T;I20;1,524;715;1038;96;746;25460;2516;100;35;1520;245;3111;241;;924;84;0,38685757;2,126391628;62,85714286;-22,622628;35,71428571;796,13255;478,783
43598115;09/03/2021;L;I20;1,61;710;1015;100;732;25692;2584;117;10;1574;281;3020;252;;946;80;0,4;2,22845795;66;-21,13446667;37,5;803,5645;490,123
43598115;09/03/2021;L;I20;1,616;759;1014;112;732;25692;2584;117;10;1574;281;3020;252;;946;79;0,4;2,314273017;66,83544304;-21,49853333;37,97468354;810,0645;488,119
43598108;09/03/2021;L;I20;1,616;759;1014;112;732;25692;2584;117;10;1574;281;3020;252;;946;79;0,4;2,301725982;67,22429731;-21,34084159;38,19562347;810,143575;488,7583
43598207;09/03/2021;T;I20;2,026;734;1076;107;759;25700;2625;115;2;1592;308;3008;245;;900;62;0,18;1,300766895;85,16129032;-14,527375;48,38709677;769,942435;490,694
43636242;10/03/2021;T;I20;1,506;632;1017;117;716;25410;2564;114;6;1516;242;3021;243;;970;93;0,2;1,839091081;56,77419355;-22,5206475;32,25806452;771,608525;489,88
43636242;10/03/2021;T;I20;1,685;648;1014;112;716;25410;2564;114;6;1516;242;3021;243;;970;89;0,8;1,721451871;59,3258427;-20,4168225;33,70786517;771,9245;510,097
43700404;14/03/2021;L;I20;2,076;710;999;107;763;25320;2520;143;6;1508;225;2998;234;;924;61;0,389;1,749302494;86,55737705;-16,58234167;49,18032787;812,485;493,69
43700473;14/03/2021;L;I20;1,208;662;981;124;739;25340;2541;105;4;1561;224;3004;244;;926;101;0,19291633;2,81844895;52,06463904;-26,78104913;29,58218127;798,35687;478,398
43700480;14/03/2021;L;I20;1,001;680;1010;117;707;25340;2665;99;3;1604;268;2996;235;;976;120;0,2;3,101638818;44;-30,9475;25;797,1245;492,795
43700503;14/03/2021;L;I20;1,029;674;1001;117;749;25270;2722;85;1;1533;239;2984;233;;905;130;0,189;3,341407078;40,61538462;-33,38410833;23,07692308;795,4395;490,609
43700541;14/03/2021;L;I20;1,0045604;688;1018;112;752;25360;2517;124;9;1477;239;3008;238;;920;128;0,2;3,402261567;41,25;-34,02314667;23,4375;799,815175;485,243
43700558;14/03/2021;L;I20;1,014;816;1047;91;733;25700;2476;123;24;1518;233;3047;257;;984;124;0,40180543;4,151270224;42,58064516;-34,34151067;24,19354839;822,6661;495,816
43700589;14/03/2021;L;I20;1,157;764;1003;82;748;25253;2590;106;4;1509;230;2987;237;;914;102;0,379;3,444033524;51,76470588;-29,662977;29,41176471;818,6118;470,704
43700930;14/03/2021;T;I20;1,6391028;667;1010;116;739;25340;2541;105;4;1561;224;3004;244;;926;82;0,23;1,814516627;64,60376723;-19,67334375;36,70668593;781,92305;499,16
43700978;14/03/2021;T;I20;1,008;718;990;113;684;25080;2501;125;4;1707;229;3012;258;;968;80;0,4;2,301606266;65,62748201;-21,6537517;37,28834205;798,6133;481,376
43701078;14/03/2021;L;I20;1,371;827;1027;93;733;25700;2476;123;24;1518;233;3047;257;;984;86;0,4;3,041777501;61,39534884;-25,16202333;34,88372093;825,885;479,532
43701160;15/03/2021;T;I20;1,422;642;1019;119;707;25340;2665;99;3;1604;268;2996;235;;976;100;0,19796658;2,097232755;52,8;-22,79957333;30;771,7185;500,74512
43701177;15/03/2021;T;I20;1,422;642;1019;119;707;25340;2665;99;3;1604;268;2996;235;;976;100;0,189;2,098643325;52,8;-22,94216667;30;771,6595;498,894
43701344;15/03/2021;T;I20;1,4250041;647;1005;109;738;24990;2586;117;7;1374;256;3010;245;;982;97;0,18665986;2,288069445;54,43298969;-23,54586083;30,92783505;781,71315;489,861
43701375;15/03/2021;L;I20;1,511;683;964;54;721;25420;2544;101;18;1590;234;2975;243;;955;84;0,189;2,183394845;62,85714286;-22,1743249;35,71428571;795,866535;482,104
43713622;15/03/2021;L;I20;1,151;748;1017;115;721;25420;2544;101;18;1590;234;2975;243;;955;105;0,389;3,20550537;50,28571429;-29,610525;28,57142857;815,29185;482,813
43713622;15/03/2021;L;I20;1,159;778;1022;102;721;25420;2544;101;18;1590;234;2975;243;;955;105;0,4;3,13965335;50,28571429;-29,2585125;28,57142857;812,9945;484,067
43713691;15/03/2021;L;I20;1,014;653;1011;107;751;25270;2677;101;0;1502;233;2994;238;;903;133;0,2;3,479089216;39,69924812;-33,8002875;22,55639098;793,7195;489,134
43713684;15/03/2021;L;I20;1,018;653;1011;107;751;25270;2677;101;0;1502;233;2994;238;;903;129;0,2;3,412210872;40,93023256;-34,174035;23,25581395;800,024;487,471
43713714;15/03/2021;L;I20;0,936;675;1003;87;795;25360;2580;113;5;1552;242;2997;247;;919;138;0,189;3,581487321;38,26086957;-35,54305;21,73913043;796,5859;492,089
43713707;15/03/2021;L;I20;0,921;744;1048;116;760;26140;2695;139;0;1624;254;3019;244;;914;137;0,349;3,667861744;38,54014599;-35,31363832;21,89781022;798,99377;493,182
43713776;15/03/2021;L;I20;1,011;724;1011;123;716;25440;2596;94;17;1633;239;2977;245;;999;127;0,389;3,385202896;41,57480315;-34,29558588;23,62204724;800,77255;482,04562
43713936;15/03/2021;L;I20;1,246;679;996;89;721;25150;2731;120;1;1653;252;3008;249;;971;112;0,159;2,966627067;47,14285714;-29,10647787;26,78571429;797,01155;487,91718
43713950;15/03/2021;L;I20;1,2440051;682;999;124;728;25270;2562;105;4;1557;223;3008;245;;925;109;0,209;2,646180675;48,44036697;-27,31967553;27,52293578;793,767535;501,488
43713943;15/03/2021;L;I20;1,2392775;677;1008;90;721;25150;2731;120;1;1653;252;3008;249;;971;112;0,189;2,875236625;47,14285714;-28,89105333;26,78571429;795,29985;490,062
43713981;15/03/2021;T;I20;1,019;718;1065;121;759;25430;2622;112;5;1539;243;2995;249;;922;126;0,449;2,766416221;41,84353419;-32,4933165;23,77473533;783,5181;483,361
43804139;19/03/2021;L;I20;0,915;634;978;138;723;25080;2522;118;5;1507;224;2983;233;;968;74;0,19069147;1,832278988;71,35135135;-19,35521183;40,54054054;790,246;479,877
43804146;19/03/2021;L;I20;0,916;634;978;138;723;25080;2522;118;5;1507;224;2983;233;;968;74;0,189;1,838102581;71,35135135;-19,37128833;40,54054054;790,2745;479,47
43823950;20/03/2021;L;I20;1,5236789;755;1010;90;751;25270;2677;101;0;1502;233;2994;238;;903;95;0,4;2,476881959;55,54139554;-24,7338478;31,5576111;797,3776;489,28354
43823967;20/03/2021;L;I20;1,417;691;1007;118;733;25580;2519;119;14;1518;210;3019;234;;915;98;0,189;2,592283941;53,74496001;-25,84880145;30,5369091;797,6883;485,062
43823974;20/03/2021;L;I20;1,414;682;994;112;733;25580;2519;119;14;1518;210;3019;234;;915;98;0,2;2,582818528;53,87755102;-25,86775333;30,6122449;796,9345;482,671
43823998;20/03/2021;L;I20;1,4226611;691;1004;101;714;25480;2558;123;6;1534;265;2967;245;;933;98;0,2;2,519611796;53,87755102;-25,95334;30,6122449;792,4045;475,604
43824036;20/03/2021;L;I20;1,514;632;969;128;716;25440;2596;94;17;1633;239;2977;245;;999;80;0,259;1,863344404;66;-21,91653333;37,5;789,2395;469,221
43824036;20/03/2021;L;I20;1,534;727;979;120;716;25440;2596;94;17;1633;239;2977;245;;999;85;0,396399;2,094529104;62,11764706;-22,86074646;35,29411765;793,3833;477,223
43858718;21/03/2021;L;I20;1,5;644;963;124;729;25230;2576;111;8;1433;292;3076;250;;964;78;0,18;1,987994343;67,69230769;-21,467615;38,46153846;796,7695;472,078
43858824;21/03/2021;T;I20;2,029;662;1010;127;754;25230;2577;104;6;1518;231;2986;237;;918;71;0,189;1,553298771;74,36619718;-17,26177205;42,25352113;778,7849;494,20334
43858848;21/03/2021;T;I20;2,029;663;1021;120;750;25270;2692;95;0;1512;235;2990;236;;903;71;0,2;1,532575563;74,36619718;-16,86108;42,25352113;773,575;491,664
43858831;21/03/2021;T;I20;2,029;662;1010;127;754;25230;2577;104;6;1518;231;2986;237;;918;71;0,189;1,555394759;74,36619718;-17,27063167;42,25352113;778,829;493,951
43858831;21/03/2021;T;I20;2,036;663;1021;120;754;25230;2577;104;6;1518;231;2986;237;;918;71;0,2;1,609024119;74,36619718;-17,19838917;42,25352113;779,9484;493,083
43858985;21/03/2021;T;I20;1,422;657;1035;122;753;24970;2559;81;11;1274;224;2973;243;;960;109;0,189;2,459484892;48,51764579;-26,224488;27,5668442;779,225275;492,231
43859009;21/03/2021;T;I20;1,425;670;1054;119;716;25440;2596;94;17;1633;239;2977;245;;999;106;0,2;2,394891207;49,81132075;-25,96796833;28,30188679;778,539;485,872
43859054;21/03/2021;T;I20;1,473;668;1044;117;759;25350;2582;113;2;1469;225;3019;232;;929;104;0,19403575;2,24761665;50,76923077;-25,10672667;28,84615385;774,8345;487,877
43859047;21/03/2021;T;I20;1,4827373;741;1094;89;773;25490;2530;117;2;1422;233;3027;238;;933;104;0,2;2,189421735;50,76923077;-24,6096214;28,84615385;772,001935;491,278
43859153;21/03/2021;L;I20;1,343;693;1020;124;762;25600;2658;136;7;1489;254;2952;232;;920;100;0,409;2,591024428;52,59401554;-27,38316109;29,88296337;802,4159;485,403
43859177;21/03/2021;L;I20;1,508;664;1014;112;707;25340;2665;99;3;1604;268;2996;235;;976;93;0,2;2,298005034;56,77419355;-23,65172513;32,25806452;789,03549;485,507
43859344;21/03/2021;L;I20;1,013;642;995;134;754;25300;2577;112;9;1530;233;3004;244;;957;133;0,18;3,234778276;39,68140342;-35,00724874;22,54625194;786,98905;472,399
43859382;21/03/2021;L;I20;1,013;681;1008;114;733;25040;2559;80;11;1296;227;2980;243;;961;133;0,2;3,445982872;39,69924812;-34,63009667;22,55639098;796,079;486,967
43859429;21/03/2021;L;I20;1,011;658;989;120;710;25350;2569;94;17;1617;238;2975;241;;1000;132;0,54;3,568414492;40;-35,1709545;22,72727273;799,093225;481,821
43859498;21/03/2021;L;I20;1,5079722;697;996;81;742;25480;2613;110;1;1551;223;3015;235;;927;88;0,19811584;2,284291986;60;-23,11092667;34,09090909;795,4398;483,32
43879357;21/03/2021;L;I20;1,226;839;1047;91;780;25543;2611;133;5;1545;248;2948;228;;943;96;0,389;3,489092769;55;-29,37872;31,25;824,12793;461,425
43879494;22/03/2021;L;I20;1,776;707;999;118;742;25480;2613;110;1;1551;223;3015;235;;927;69;0,389;1,925751366;76,38609293;-17,75556534;43,40118916;802,837645;495,0404
43879647;22/03/2021;T;I20;1,417;608;984;130;693;25191;2626;69;2;1644;264;2986;235;;924;99;0,2;2,184572609;53,33333333;-23,77131405;30,3030303;776,04022;489,253
43879654;22/03/2021;T;I20;1,427;608;984;130;693;25191;2626;69;2;1644;264;2986;235;;924;99;0,189;2,174940168;53,33333333;-23,652915;30,3030303;775,5345;490,328
43879678;22/03/2021;T;I20;1,427;594;965;136;677;25070;2619;64;1;1724;273;2988;229;;978;97;0,189;1,990752688;54,43298969;-23,03459;30,92783505;769,67;490,226
43879661;22/03/2021;T;I20;1,427;594;965;136;677;25070;2619;64;1;1724;273;2988;229;;978;97;0,189;2,001007999;54,43298969;-23,05051417;30,92783505;770,08845;490,268
44143253;04/04/2021;L;I20;1,43;687;985;116;749;25270;2722;85;1;1533;239;2984;233;;905;88;0,189;2,447092689;60;-23,74293827;34,09090909;802,150275;481,29706
44143239;04/04/2021;T;I20;1,396;712;1034;121;788;25420;3104;117;3;1498;250;2995;240;;960;96;0,379;2,332447782;55;-24,9912;31,25;793,7195;489,839
44159665;05/04/2021;L;I20;1,415312;681;996;113;733;25040;2559;80;11;1296;227;2980;243;;961;92;0,21168996;2,340743533;57,39130435;-24,14929467;32,60869565;793,79865;481,924
44159856;05/04/2021;L;I20;1,4182534;673;990;117;750;25270;2688;96;0;1510;234;2991;236;;903;91;0,22963366;2,291079731;58,02197802;-24,15669317;32,96703297;789,4724;471,026
44159931;05/04/2021;T;I20;2,04122;666;1020;124;749;25270;2722;85;1;1533;239;2984;233;;905;71;0,19712289;1,466966188;74,36619718;-16,55140167;42,25352113;771,29525;496,018
44159948;05/04/2021;T;I20;1,988;655;997;115;739;25340;2541;105;4;1561;224;3004;244;;926;71;0,2;1,583105355;74,36619718;-17,35263548;42,25352113;777,18155;484,78992
44160003;05/04/2021;T;I20;1,787;696;1033;109;709;25620;2564;132;6;1578;269;2969;246;;927;82;0,2;1,796575156;64,3902439;-19,85088117;36,58536585;777,3767;490,186
44160034;05/04/2021;T;I20;1,828;651;1003;132;754;25281;2571;112;10;1528;232;3005;243;;962;79;0,189;1,628326547;66,83544304;-18,16526;37,97468354;773,255;503,332
44160089;05/04/2021;T;I20;1,809;630;989;138;700;25330;2491;112;16;1500;211;3005;242;;979;79;0,2;1,678860923;66,83544304;-18,63326917;37,97468354;774,6068;495,332
44160072;05/04/2021;T;I20;1,805;692;1033;104;733;25580;2519;119;14;1518;210;3019;234;;915;79;0,209;1,709106277;66,83544304;-18,81465317;37,97468354;777,45475;495,94
44160096;05/04/2021;T;I20;1,819;663;1003;123;739;25340;2541;105;4;1561;224;3004;244;;926;79;0,2;1,750971986;66,83544304;-18,76933218;37,97468354;778,2759;495,70502
44160218;05/04/2021;L;I20;1,5208977;690;991;123;738;24881;2577;86;11;1262;219;2978;240;;956;79;0,18948847;2,209368506;66,83544304;-21,56144959;37,97468354;803,73192;479,41125
44160201;05/04/2021;L;I20;1,4144546;701;978;137;749;25270;2722;85;1;1533;239;2984;233;;905;86;0,389;2,471218561;61,39534884;-23,35856033;34,88372093;801,3212;475,42
44160201;05/04/2021;L;I20;1,419;715;984;122;749;25270;2722;85;1;1533;239;2984;233;;905;85;0,3981996;2,414562295;62,11764706;-22,67679583;35,29411765;801,575;482,567
44160232;05/04/2021;L;I20;1,518;775;996;116;729;25340;2675;100;3;1569;269;2990;236;;979;73;0,389;2,277545843;72,32876712;-21,75094008;41,09589041;818,89265;471,108
44160256;05/04/2021;L;I20;1,532;764;1019;101;778;25620;2702;133;4;1414;255;2959;233;;928;80;0,34;2,724837921;66;-23,75358;37,5;826,50023;476,2802
44160263;05/04/2021;L;I20;1,567;792;1034;110;773;25850;2567;132;5;1412;287;3061;238;;1017;85;0,42633334;2,352605286;62,11764706;-22,98305792;35,29411765;807,55735;488,85
44160270;05/04/2021;L;I20;1,547;826;1064;65;771;25898;2558;131;4;1404;292;3076;238;;1029;84;0,39383957;2,29925577;62,85714286;-23,0970628;35,71428571;806,24448;482,01096
44160287;05/04/2021;L;I20;1,5491815;752;1017;101;759;25580;2632;136;7;1472;255;2960;231;;929;77;0,34;2,142286021;68,57142857;-22,40417667;38,96103896;811,5168;472,503
